Run_accession	Sub-lineage	Country_or_Province	SetPart
ERR2653052	4.4	Brazil	South_America
ERR2652982	4.4	Brazil	South_America
ERR2653063	4.4	Brazil	South_America
ERR2652936	4.4	Canada	North_America
ERR2652938	4.4	Canada	North_America
ERR2652932	4.4	Canada	North_America
ERR2652945	4.4	Canada	North_America
ERR2652942	4.4	Canada	North_America
ERR2652928	4.4	Canada	North_America
ERR2652948	4.4	Canada	North_America
ERR2652943	4.4	Canada	North_America
ERR2652969	4.4	Canada	North_America
ERR2652940	4.4	Canada	North_America
ERR2652927	4.4	Canada	North_America
ERR2652934	4.4	Canada	North_America
ERR2652973	4.4	Canada	North_America
ERR2652930	4.4	Canada	North_America
ERR2652935	4.4	Canada	North_America
ERR2652933	4.4	Canada	North_America
ERR2652971	4.4	Canada	North_America
ERR2652967	4.4	Canada	North_America
ERR2652974	4.4	Canada	North_America
ERR2652931	4.4	Canada	North_America
ERR2652965	4.4	Canada	North_America
ERR2652944	4.4	Canada	North_America
ERR2652946	4.4	Canada	North_America
ERR2652929	4.4	Canada	North_America
ERR2652964	4.4	Canada	North_America
SRR1723971	4.4	Chongqing	Southwest_China
ERR2179673	4.4	Chongqing	Southwest_China
SRR18311327	4.4	Chongqing	Southwest_China
SRR18311190	4.4	Chongqing	Southwest_China
SRR1723967	4.4	Fujian	South_China
SRR1723972	4.4	Fujian	South_China
SRR671762	4.4	Fujian	South_China
SRR671749	4.4	Fujian	South_China
SRR671764	4.4	Fujian	South_China
SRR671760	4.4	Fujian	South_China
ERR2179696	4.4	Fujian	South_China
SRR1723980	4.4	Gansu	West_China
ERR2179680	4.4	Gansu	West_China
SRR6824667	4.4	Gansu	West_China
SRR10305861	4.4	Gansu	West_China
ERR234174	4.4	Germany	West_Europe
ERR551853	4.4	Germany	West_Europe
ERR2199856	4.4	Germany	West_Europe
ERR2200132	4.4	Germany	West_Europe
ERR2199889	4.4	Germany	West_Europe
ERR2199987	4.4	Germany	West_Europe
ERR2199841	4.4	Germany	West_Europe
ERR2199822	4.4	Germany	West_Europe
ERR2199916	4.4	Germany	West_Europe
ERR2199783	4.4	Germany	West_Europe
ERR2199879	4.4	Germany	West_Europe
SRR1723963	4.4	Guangdong	South_China
SRR1723964	4.4	Guangdong	South_China
SRR671861	4.4	Guangdong	South_China
SRR671725	4.4	Guangdong	South_China
SRR671862	4.4	Guangdong	South_China
SRR1723962	4.4	Guangdong	South_China
SRR671790	4.4	Guangdong	South_China
ERR2179703	4.4	Guangdong	South_China
ERR2179702	4.4	Guangdong	South_China
ERR2179701	4.4	Guangdong	South_China
ERR2179697	4.4	Guangdong	South_China
ERR2179698	4.4	Guangdong	South_China
ERR2179704	4.4	Guangdong	South_China
SRR6824603	4.4	Guangdong	South_China
SRR10305631	4.4	Guangdong	South_China
SRR10305730	4.4	Guangdong	South_China
SRR20969947	4.4	Guangdong	South_China
SRR20970014	4.4	Guangdong	South_China
SRR20969819	4.4	Guangdong	South_China
SRR20969627	4.4	Guangdong	South_China
SRR20969361	4.4	Guangdong	South_China
SRR20969700	4.4	Guangdong	South_China
SRR20969403	4.4	Guangdong	South_China
SRR20969357	4.4	Guangdong	South_China
SRR20969636	4.4	Guangdong	South_China
SRR20969995	4.4	Guangdong	South_China
SRR20969364	4.4	Guangdong	South_China
SRR20969431	4.4	Guangdong	South_China
SRR20969944	4.4	Guangdong	South_China
SRR20969509	4.4	Guangdong	South_China
SRR20969704	4.4	Guangdong	South_China
SRR20969719	4.4	Guangdong	South_China
SRR20969855	4.4	Guangdong	South_China
SRR20969401	4.4	Guangdong	South_China
SRR20969488	4.4	Guangdong	South_China
SRR20969780	4.4	Guangdong	South_China
SRR20969526	4.4	Guangdong	South_China
SRR20969652	4.4	Guangdong	South_China
SRR20969522	4.4	Guangdong	South_China
SRR20969512	4.4	Guangdong	South_China
SRR20969560	4.4	Guangdong	South_China
SRR20969539	4.4	Guangdong	South_China
SRR20969951	4.4	Guangdong	South_China
SRR1723978	4.4	Guangxi	South_China
ERR2179599	4.4	Guangxi	South_China
ERR2179710	4.4	Guangxi	South_China
ERR2179708	4.4	Guangxi	South_China
CRR104113	4.4	Guangxi	South_China
CRR104138	4.4	Guangxi	South_China
CRR104158	4.4	Guangxi	South_China
CRR104161	4.4	Guangxi	South_China
CRR104162	4.4	Guangxi	South_China
CRR104164	4.4	Guangxi	South_China
CRR104170	4.4	Guangxi	South_China
CRR104171	4.4	Guangxi	South_China
CRR104173	4.4	Guangxi	South_China
CRR104176	4.4	Guangxi	South_China
CRR104183	4.4	Guangxi	South_China
CRR104188	4.4	Guangxi	South_China
CRR104202	4.4	Guangxi	South_China
CRR104209	4.4	Guangxi	South_China
CRR104211	4.4	Guangxi	South_China
CRR104217	4.4	Guangxi	South_China
CRR104236	4.4	Guangxi	South_China
CRR104240	4.4	Guangxi	South_China
CRR104244	4.4	Guangxi	South_China
CRR104251	4.4	Guangxi	South_China
CRR104259	4.4	Guangxi	South_China
CRR104262	4.4	Guangxi	South_China
CRR104268	4.4	Guangxi	South_China
CRR104270	4.4	Guangxi	South_China
CRR104271	4.4	Guangxi	South_China
CRR104276	4.4	Guangxi	South_China
CRR104278	4.4	Guangxi	South_China
CRR104286	4.4	Guangxi	South_China
CRR104287	4.4	Guangxi	South_China
CRR104292	4.4	Guangxi	South_China
CRR104297	4.4	Guangxi	South_China
CRR104298	4.4	Guangxi	South_China
CRR104305	4.4	Guangxi	South_China
CRR104309	4.4	Guangxi	South_China
CRR104318	4.4	Guangxi	South_China
CRR104322	4.4	Guangxi	South_China
CRR104334	4.4	Guangxi	South_China
CRR104335	4.4	Guangxi	South_China
CRR104340	4.4	Guangxi	South_China
CRR104343	4.4	Guangxi	South_China
CRR104349	4.4	Guangxi	South_China
CRR104351	4.4	Guangxi	South_China
CRR104356	4.4	Guangxi	South_China
CRR104357	4.4	Guangxi	South_China
CRR104362	4.4	Guangxi	South_China
CRR104369	4.4	Guangxi	South_China
CRR104380	4.4	Guangxi	South_China
CRR104382	4.4	Guangxi	South_China
CRR242877	4.4	Guangxi	South_China
CRR242894	4.4	Guangxi	South_China
CRR242903	4.4	Guangxi	South_China
CRR242913	4.4	Guangxi	South_China
CRR242914	4.4	Guangxi	South_China
CRR242916	4.4	Guangxi	South_China
CRR242917	4.4	Guangxi	South_China
CRR242921	4.4	Guangxi	South_China
CRR242923	4.4	Guangxi	South_China
SRR671835	4.4	Guizhou	Southwest_China
SRR1723979	4.4	Hainan	South_China
ERR2179602	4.4	Hainan	South_China
SRR23691436	4.4	Hebei	North_China
SRR1723988	4.4	Heilongjiang	North_China
SRR671778	4.4	Heilongjiang	North_China
SRR1723991	4.4	Heilongjiang	North_China
SRR1723984	4.4	Heilongjiang	North_China
ERR2179751	4.4	Heilongjiang	North_China
ERR2179752	4.4	Heilongjiang	North_China
ERR2179749	4.4	Heilongjiang	North_China
ERR2179746	4.4	Heilongjiang	North_China
ERR2179748	4.4	Heilongjiang	North_China
ERR2179750	4.4	Heilongjiang	North_China
ERR2179753	4.4	Heilongjiang	North_China
ERR2179717	4.4	Heilongjiang	North_China
ERR2179718	4.4	Heilongjiang	North_China
SRR6824438	4.4	Heilongjiang	North_China
SRR6824703	4.4	Heilongjiang	North_China
SRR6824589	4.4	Heilongjiang	North_China
SRR1723974	4.4	Henan	North_China
ERR2179626	4.4	Henan	North_China
ERR2179720	4.4	Henan	North_China
SRR1723996	4.4	Hubei	South_China
SRR1723970	4.4	Hubei	South_China
SRR1723985	4.4	Hubei	South_China
ERR2179584	4.4	Hubei	South_China
ERR2179581	4.4	Hubei	South_China
ERR2179583	4.4	Hubei	South_China
SRR1723965	4.4	Hunan	South_China
SRR1723990	4.4	Hunan	South_China
SRR1723968	4.4	Hunan	South_China
SRR1723969	4.4	Hunan	South_China
SRR1723998	4.4	Hunan	South_China
ERR2179588	4.4	Hunan	South_China
ERR2179589	4.4	Hunan	South_China
ERR2179590	4.4	Hunan	South_China
ERR2179724	4.4	Hunan	South_China
ERR2179669	4.4	Hunan	South_China
SRR6824553	4.4	Hunan	South_China
SRR6824642	4.4	Hunan	South_China
SRR6824551	4.4	Hunan	South_China
SRR6824524	4.4	Hunan	South_China
SRR10305983	4.4	Hunan	South_China
SRR10305724	4.4	Hunan	South_China
SRR10305725	4.4	Hunan	South_China
ERR2179629	4.4	Hunan	South_China
SRR1173637	4.4	India	South_Asia
SRR12416832	4.4	Indonesia	Southeast_Asia
SRR12416828	4.4	Indonesia	Southeast_Asia
SRR1723977	4.4	Inner_Mongolia	North_China
ERR2179559	4.4	Inner_Mongolia	North_China
ERR2179788	4.4	Inner_Mongolia	North_China
SRR1172944	4.4	Iran	West_Asia
SRR1172713	4.4	Iran	West_Asia
ERR2510741	4.4	Italy	West_Europe
ERR2510752	4.4	Italy	West_Europe
ERR2510751	4.4	Italy	West_Europe
ERR2510737	4.4	Italy	West_Europe
SRR1723997	4.4	Jiangsu	South_China
SRR1723992	4.4	Jiangsu	South_China
ERR2179618	4.4	Jiangsu	South_China
ERR2179569	4.4	Jiangsu	South_China
ERR2179730	4.4	Jiangsu	South_China
SRR6824388	4.4	Jiangsu	South_China
SRR6824298	4.4	Jiangsu	South_China
SRR18511600	4.4	Jiangsu	South_China
SRR18511650	4.4	Jiangsu	South_China
SRR18511618	4.4	Jiangsu	South_China
SRR18511597	4.4	Jiangsu	South_China
SRR18511607	4.4	Jiangsu	South_China
SRR18511649	4.4	Jiangsu	South_China
SRR18511624	4.4	Jiangsu	South_China
SRR18511648	4.4	Jiangsu	South_China
SRR1723982	4.4	Jiangxi	South_China
ERR2179660	4.4	Jiangxi	South_China
ERR2179732	4.4	Jiangxi	South_China
SRR6824434	4.4	Jiangxi	South_China
SRR23691358	4.4	Jiangxi	South_China
SRR1723986	4.4	Jilin	North_China
SRR1723976	4.4	Jilin	North_China
ERR2179561	4.4	Jilin	North_China
ERR2179644	4.4	Jilin	North_China
SRR10305634	4.4	Jilin	North_China
SRR23691427	4.4	Jilin	North_China
SRR1019141	4.4	Kenya	Africa
SRR1019153	4.4	Kenya	Africa
ERR2179787	4.4	Liaoning	North_China
ERR245800	4.4	Malawi	Africa
ERR037541	4.4	Malawi	Africa
ERR036229	4.4	Malawi	Africa
ERR036205	4.4	Malawi	Africa
ERR171157	4.4	Malaysia	Southeast_Asia
ERR028608	4.4	Netherlands	West_Europe
ERR257903	4.4	Netherlands	West_Europe
ERR257898	4.4	Netherlands	West_Europe
ERR257908	4.4	Netherlands	West_Europe
ERR257899	4.4	Netherlands	West_Europe
ERR2517299	4.4	Netherlands	West_Europe
ERR2517219	4.4	Netherlands	West_Europe
ERR2517204	4.4	Netherlands	West_Europe
ERR2517485	4.4	Netherlands	West_Europe
ERR2517460	4.4	Netherlands	West_Europe
ERR2516505	4.4	Netherlands	West_Europe
ERR2517135	4.4	Netherlands	West_Europe
ERR2516633	4.4	Netherlands	West_Europe
ERR2517280	4.4	Netherlands	West_Europe
ERR2517643	4.4	Netherlands	West_Europe
ERR2517402	4.4	Netherlands	West_Europe
ERR2516735	4.4	Netherlands	West_Europe
ERR2517537	4.4	Netherlands	West_Europe
ERR2517320	4.4	Netherlands	West_Europe
ERR2517511	4.4	Netherlands	West_Europe
ERR2517175	4.4	Netherlands	West_Europe
ERR2517203	4.4	Netherlands	West_Europe
ERR2517435	4.4	Netherlands	West_Europe
ERR2516641	4.4	Netherlands	West_Europe
ERR2517241	4.4	Netherlands	West_Europe
ERR2517243	4.4	Netherlands	West_Europe
ERR2517325	4.4	Netherlands	West_Europe
ERR2510186	4.4	Peru	South_America
ERR2516564	4.4	Peru	South_America
ERR2516708	4.4	Peru	South_America
ERR2179795	4.4	Qinghai	West_China
SRR1166253	4.4	Romania	East_Europe
ERR228067	4.4	Russia	East_Europe
ERR228025	4.4	Russia	East_Europe
ERR133974	4.4	Russia	East_Europe
ERR2200092	4.4	Serbia	East_Europe
ERR2041747	4.4	Serbia	East_Europe
ERR2041745	4.4	Serbia	East_Europe
ERR2041774	4.4	Serbia	East_Europe
ERR2041727	4.4	Serbia	East_Europe
ERR2041784	4.4	Serbia	East_Europe
ERR2041775	4.4	Serbia	East_Europe
ERR2200070	4.4	Serbia	East_Europe
SRR671831	4.4	Shaanxi	North_China
ERR2179805	4.4	Shaanxi	North_China
ERR2179804	4.4	Shaanxi	North_China
SRR1723975	4.4	Shandong	North_China
SRR1723987	4.4	Shandong	North_China
SRR1723989	4.4	Shandong	North_China
ERR2179760	4.4	Shandong	North_China
ERR2179756	4.4	Shandong	North_China
ERR2179761	4.4	Shandong	North_China
ERR2179762	4.4	Shandong	North_China
ERR2179755	4.4	Shandong	North_China
ERR2179758	4.4	Shandong	North_China
ERR2179757	4.4	Shandong	North_China
ERR2179759	4.4	Shandong	North_China
SRR6824560	4.4	Shandong	North_China
ERR2179754	4.4	Shandong	North_China
ERR2179832	4.4	Shanghai	South_China
SRR1723966	4.4	Sichuan	Southwest_China
SRR1723995	4.4	Sichuan	Southwest_China
SRR1723973	4.4	Sichuan	Southwest_China
SC19-19	4.4	Sichuan	Southwest_China
SC19-27	4.4	Sichuan	Southwest_China
SC19-29	4.4	Sichuan	Southwest_China
SC19-30	4.4	Sichuan	Southwest_China
SC19-87	4.4	Sichuan	Southwest_China
SC20-103	4.4	Sichuan	Southwest_China
SC20-11	4.4	Sichuan	Southwest_China
SC20-28	4.4	Sichuan	Southwest_China
SC20-29	4.4	Sichuan	Southwest_China
SC20-34	4.4	Sichuan	Southwest_China
SC20-35	4.4	Sichuan	Southwest_China
SC20-76	4.4	Sichuan	Southwest_China
SC20-81	4.4	Sichuan	Southwest_China
SC19-100	4.4	Sichuan	Southwest_China
SC19-104	4.4	Sichuan	Southwest_China
SC19-75	4.4	Sichuan	Southwest_China
SC19-9	4.4	Sichuan	Southwest_China
SC20-23	4.4	Sichuan	Southwest_China
SC20-54	4.4	Sichuan	Southwest_China
SC20-71	4.4	Sichuan	Southwest_China
SC20-91	4.4	Sichuan	Southwest_China
SC19-56	4.4	Sichuan	Southwest_China
SC19-57	4.4	Sichuan	Southwest_China
SC19-64	4.4	Sichuan	Southwest_China
SC19-85	4.4	Sichuan	Southwest_China
SC19-88	4.4	Sichuan	Southwest_China
ERR2179631	4.4	Sichuan	Southwest_China
ERR2179607	4.4	Sichuan	Southwest_China
ERR2179606	4.4	Sichuan	Southwest_China
ERR2179815	4.4	Sichuan	Southwest_China
SC19-106	4.4	Sichuan	Southwest_China
SC19-18	4.4	Sichuan	Southwest_China
SC19-14	4.4	Sichuan	Southwest_China
SC19-61	4.4	Sichuan	Southwest_China
SC20-100	4.4	Sichuan	Southwest_China
SC20-26	4.4	Sichuan	Southwest_China
ERR024359	4.4	Somalia	Africa
SRR833109	4.4	South_Africa	Africa
ERR2515952	4.4	South_Africa	Africa
ERR2515410	4.4	South_Africa	Africa
ERR2515332	4.4	South_Africa	Africa
ERR2515814	4.4	South_Africa	Africa
ERR2515909	4.4	South_Africa	Africa
ERR2515897	4.4	South_Africa	Africa
ERR2516041	4.4	South_Africa	Africa
ERR2515573	4.4	South_Africa	Africa
ERR2515827	4.4	South_Africa	Africa
ERR2515636	4.4	South_Africa	Africa
ERR2515997	4.4	South_Africa	Africa
ERR2515675	4.4	South_Africa	Africa
ERR2515429	4.4	South_Africa	Africa
ERR2515819	4.4	South_Africa	Africa
ERR2515934	4.4	South_Africa	Africa
ERR2515645	4.4	South_Africa	Africa
ERR2515486	4.4	South_Africa	Africa
ERR2515899	4.4	South_Africa	Africa
ERR2515840	4.4	South_Africa	Africa
ERR2515168	4.4	South_Africa	Africa
ERR2515287	4.4	South_Africa	Africa
ERR2515549	4.4	South_Africa	Africa
ERR2515265	4.4	South_Africa	Africa
ERR2515367	4.4	South_Africa	Africa
ERR2515114	4.4	South_Africa	Africa
ERR2516082	4.4	South_Africa	Africa
ERR2515132	4.4	South_Africa	Africa
ERR2515434	4.4	South_Africa	Africa
ERR2515428	4.4	South_Africa	Africa
ERR2515834	4.4	South_Africa	Africa
ERR2515685	4.4	South_Africa	Africa
ERR2515755	4.4	South_Africa	Africa
ERR2516099	4.4	South_Africa	Africa
ERR2515467	4.4	South_Africa	Africa
ERR2516065	4.4	South_Africa	Africa
ERR2515292	4.4	South_Africa	Africa
ERR2515155	4.4	South_Africa	Africa
ERR2515169	4.4	South_Africa	Africa
ERR2515415	4.4	South_Africa	Africa
ERR2515185	4.4	South_Africa	Africa
ERR2515562	4.4	South_Africa	Africa
ERR2515422	4.4	South_Africa	Africa
ERR2515857	4.4	South_Africa	Africa
ERR2515879	4.4	South_Africa	Africa
ERR2516047	4.4	South_Africa	Africa
ERR2515765	4.4	South_Africa	Africa
ERR2515105	4.4	South_Africa	Africa
ERR2515958	4.4	South_Africa	Africa
ERR2515219	4.4	South_Africa	Africa
ERR2515139	4.4	South_Africa	Africa
ERR2515998	4.4	South_Africa	Africa
ERR2515452	4.4	South_Africa	Africa
ERR2515183	4.4	South_Africa	Africa
ERR2515480	4.4	South_Africa	Africa
ERR2515476	4.4	South_Africa	Africa
ERR2515966	4.4	South_Africa	Africa
ERR2516027	4.4	South_Africa	Africa
ERR2515536	4.4	South_Africa	Africa
ERR2515247	4.4	South_Africa	Africa
ERR2515516	4.4	South_Africa	Africa
ERR2515424	4.4	South_Africa	Africa
ERR2515593	4.4	South_Africa	Africa
ERR2515215	4.4	South_Africa	Africa
ERR2515461	4.4	South_Africa	Africa
ERR2515637	4.4	South_Africa	Africa
ERR2515451	4.4	South_Africa	Africa
ERR2515575	4.4	South_Africa	Africa
ERR2515310	4.4	South_Africa	Africa
ERR2515204	4.4	South_Africa	Africa
ERR2515339	4.4	South_Africa	Africa
ERR2515734	4.4	South_Africa	Africa
ERR2515498	4.4	South_Africa	Africa
ERR2515757	4.4	South_Africa	Africa
ERR2515443	4.4	South_Africa	Africa
ERR2515774	4.4	South_Africa	Africa
ERR2515959	4.4	South_Africa	Africa
ERR2516015	4.4	South_Africa	Africa
ERR2515626	4.4	South_Africa	Africa
ERR2515983	4.4	South_Africa	Africa
ERR2515176	4.4	South_Africa	Africa
ERR2515977	4.4	South_Africa	Africa
ERR2515922	4.4	South_Africa	Africa
ERR2515493	4.4	South_Africa	Africa
ERR2515198	4.4	South_Africa	Africa
ERR2515837	4.4	South_Africa	Africa
ERR2515167	4.4	South_Africa	Africa
ERR2515242	4.4	South_Africa	Africa
ERR2515822	4.4	South_Africa	Africa
ERR2515260	4.4	South_Africa	Africa
ERR2515401	4.4	South_Africa	Africa
SRR1048865	4.4	South_Korea	Northeast_Asia
SRR1013647	4.4	South_Korea	Northeast_Asia
ERR2516146	4.4	Spain	West_Europe
ERR553357	4.4	Swaziland	Africa
ERR552612	4.4	Swaziland	Africa
ERR552124	4.4	Swaziland	Africa
ERR553282	4.4	Swaziland	Africa
ERR552745	4.4	Swaziland	Africa
ERR552765	4.4	Swaziland	Africa
ERR551280	4.4	Swaziland	Africa
ERR552070	4.4	Swaziland	Africa
ERR553230	4.4	Swaziland	Africa
ERR552083	4.4	Swaziland	Africa
ERR552870	4.4	Swaziland	Africa
ERR550868	4.4	Swaziland	Africa
ERR551195	4.4	Swaziland	Africa
ERR552987	4.4	Swaziland	Africa
ERR552599	4.4	Swaziland	Africa
ERR550861	4.4	Swaziland	Africa
ERR551536	4.4	Swaziland	Africa
ERR551014	4.4	Swaziland	Africa
ERR551488	4.4	Swaziland	Africa
ERR551609	4.4	Swaziland	Africa
ERR552491	4.4	Swaziland	Africa
ERR552822	4.4	Swaziland	Africa
ERR552193	4.4	Swaziland	Africa
ERR550741	4.4	Swaziland	Africa
ERR551299	4.4	Swaziland	Africa
ERR551758	4.4	Swaziland	Africa
ERR552405	4.4	Swaziland	Africa
ERR552754	4.4	Swaziland	Africa
ERR551242	4.4	Swaziland	Africa
ERR552540	4.4	Swaziland	Africa
ERR552397	4.4	Swaziland	Africa
ERR552637	4.4	Swaziland	Africa
ERR552981	4.4	Swaziland	Africa
ERR552672	4.4	Swaziland	Africa
ERR552763	4.4	Swaziland	Africa
ERR552484	4.4	Swaziland	Africa
ERR552496	4.4	Swaziland	Africa
ERR552823	4.4	Swaziland	Africa
ERR553242	4.4	Swaziland	Africa
ERR552077	4.4	Swaziland	Africa
ERR552254	4.4	Swaziland	Africa
ERR551969	4.4	Swaziland	Africa
ERR552150	4.4	Swaziland	Africa
ERR552487	4.4	Swaziland	Africa
ERR553221	4.4	Swaziland	Africa
ERR2199951	4.4	Swaziland	Africa
ERR2199991	4.4	Swaziland	Africa
ERR2200004	4.4	Swaziland	Africa
ERR2199930	4.4	Swaziland	Africa
ERR2199972	4.4	Swaziland	Africa
ERR2199749	4.4	Swaziland	Africa
ERR2200024	4.4	Swaziland	Africa
ERR2200000	4.4	Swaziland	Africa
SRR1167087	4.4	Sweden	North_Europe
SRR1163077	4.4	Sweden	North_Europe
ERR464783	4.4	Switzerland	West_Europe
ERR464777	4.4	Switzerland	West_Europe
ERR464725	4.4	Switzerland	West_Europe
ERR464754	4.4	Switzerland	West_Europe
ERR464768	4.4	Switzerland	West_Europe
ERR464734	4.4	Switzerland	West_Europe
ERR464747	4.4	Switzerland	West_Europe
ERR464732	4.4	Switzerland	West_Europe
ERR464761	4.4	Switzerland	West_Europe
ERR464746	4.4	Switzerland	West_Europe
ERR464750	4.4	Switzerland	West_Europe
ERR464764	4.4	Switzerland	West_Europe
ERR464772	4.4	Switzerland	West_Europe
ERR464790	4.4	Switzerland	West_Europe
ERR464733	4.4	Switzerland	West_Europe
ERR464791	4.4	Switzerland	West_Europe
ERR464769	4.4	Switzerland	West_Europe
ERR464723	4.4	Switzerland	West_Europe
ERR464736	4.4	Switzerland	West_Europe
ERR464740	4.4	Switzerland	West_Europe
ERR464774	4.4	Switzerland	West_Europe
ERR464719	4.4	Switzerland	West_Europe
ERR464792	4.4	Switzerland	West_Europe
ERR464786	4.4	Switzerland	West_Europe
ERR464731	4.4	Switzerland	West_Europe
ERR464765	4.4	Switzerland	West_Europe
ERR464788	4.4	Switzerland	West_Europe
ERR464720	4.4	Switzerland	West_Europe
ERR464742	4.4	Switzerland	West_Europe
ERR464752	4.4	Switzerland	West_Europe
ERR464756	4.4	Switzerland	West_Europe
ERR464773	4.4	Switzerland	West_Europe
ERR464738	4.4	Switzerland	West_Europe
ERR464776	4.4	Switzerland	West_Europe
ERR464745	4.4	Switzerland	West_Europe
ERR464741	4.4	Switzerland	West_Europe
ERR464743	4.4	Switzerland	West_Europe
ERR464784	4.4	Switzerland	West_Europe
ERR464759	4.4	Switzerland	West_Europe
ERR464737	4.4	Switzerland	West_Europe
ERR464722	4.4	Switzerland	West_Europe
ERR464757	4.4	Switzerland	West_Europe
ERR464735	4.4	Switzerland	West_Europe
ERR464748	4.4	Switzerland	West_Europe
ERR464785	4.4	Switzerland	West_Europe
ERR464775	4.4	Switzerland	West_Europe
ERR464763	4.4	Switzerland	West_Europe
ERR464778	4.4	Switzerland	West_Europe
ERR464728	4.4	Switzerland	West_Europe
ERR464751	4.4	Switzerland	West_Europe
ERR464755	4.4	Switzerland	West_Europe
ERR464787	4.4	Switzerland	West_Europe
ERR464766	4.4	Switzerland	West_Europe
ERR464779	4.4	Switzerland	West_Europe
ERR464781	4.4	Switzerland	West_Europe
ERR464758	4.4	Switzerland	West_Europe
ERR464789	4.4	Switzerland	West_Europe
ERR464770	4.4	Switzerland	West_Europe
ERR464760	4.4	Switzerland	West_Europe
ERR464762	4.4	Switzerland	West_Europe
ERR464749	4.4	Switzerland	West_Europe
ERR464744	4.4	Switzerland	West_Europe
ERR464729	4.4	Switzerland	West_Europe
SRR8186761	4.4	Taiwan	South_China
SRR21747044	4.4	Taiwan	South_China
SRR21747074	4.4	Taiwan	South_China
SRR21747033	4.4	Taiwan	South_China
ERR171165	4.4	Thailand	Southeast_Asia
SRR5709972	4.4	Thailand	Southeast_Asia
SRR5709845	4.4	Thailand	Southeast_Asia
SRR5709915	4.4	Thailand	Southeast_Asia
SRR5710013	4.4	Thailand	Southeast_Asia
SRR5709740	4.4	Thailand	Southeast_Asia
SRR5709981	4.4	Thailand	Southeast_Asia
SRR671740	4.4	Tibet	West_China
SRR12420816	4.4	Tibet	West_China
SRR12420630	4.4	Tibet	West_China
SRR12420507	4.4	Tibet	West_China
SRR12420324	4.4	Tibet	West_China
ERR040124	4.4	Uganda	Africa
ERR040130	4.4	Uganda	Africa
ERR038754	4.4	Uganda	Africa
ERR040128	4.4	Uganda	Africa
ERR046781	4.4	United_Kingdom	West_Europe
ERR046892	4.4	United_Kingdom	West_Europe
ERR046935	4.4	United_Kingdom	West_Europe
ERR047013	4.4	United_Kingdom	West_Europe
ERR072037	4.4	United_Kingdom	West_Europe
ERR072038	4.4	United_Kingdom	West_Europe
SRR6045616	4.4	United_Kingdom	West_Europe
SRR6046463	4.4	United_Kingdom	West_Europe
SRR6046786	4.4	United_Kingdom	West_Europe
SRR6045872	4.4	United_Kingdom	West_Europe
SRR6046670	4.4	United_Kingdom	West_Europe
SRR6046855	4.4	United_Kingdom	West_Europe
SRR6046369	4.4	United_Kingdom	West_Europe
SRR6046746	4.4	United_Kingdom	West_Europe
SRR6045063	4.4	United_Kingdom	West_Europe
SRR6044958	4.4	United_Kingdom	West_Europe
SRR6045201	4.4	United_Kingdom	West_Europe
SRR6046373	4.4	United_Kingdom	West_Europe
SRR6046860	4.4	United_Kingdom	West_Europe
SRR6045465	4.4	United_Kingdom	West_Europe
ERR2513934	4.4	United_Kingdom	West_Europe
ERR2512723	4.4	United_Kingdom	West_Europe
ERR2513484	4.4	United_Kingdom	West_Europe
ERR2512437	4.4	United_Kingdom	West_Europe
ERR2512952	4.4	United_Kingdom	West_Europe
ERR2514312	4.4	United_Kingdom	West_Europe
ERR2516761	4.4	United_Kingdom	West_Europe
ERR2513810	4.4	United_Kingdom	West_Europe
ERR2514527	4.4	United_Kingdom	West_Europe
ERR2513520	4.4	United_Kingdom	West_Europe
ERR2514586	4.4	United_Kingdom	West_Europe
ERR2513635	4.4	United_Kingdom	West_Europe
ERR2517045	4.4	United_Kingdom	West_Europe
ERR2514359	4.4	United_Kingdom	West_Europe
ERR2512628	4.4	United_Kingdom	West_Europe
ERR2514374	4.4	United_Kingdom	West_Europe
ERR2513341	4.4	United_Kingdom	West_Europe
ERR2513966	4.4	United_Kingdom	West_Europe
ERR2512573	4.4	United_Kingdom	West_Europe
ERR2513953	4.4	United_Kingdom	West_Europe
ERR2514347	4.4	United_Kingdom	West_Europe
ERR2514749	4.4	United_Kingdom	West_Europe
ERR2515092	4.4	United_Kingdom	West_Europe
ERR2514462	4.4	United_Kingdom	West_Europe
ERR2513013	4.4	United_Kingdom	West_Europe
ERR2514048	4.4	United_Kingdom	West_Europe
ERR2513478	4.4	United_Kingdom	West_Europe
ERR2514784	4.4	United_Kingdom	West_Europe
ERR2513903	4.4	United_Kingdom	West_Europe
ERR2515069	4.4	United_Kingdom	West_Europe
ERR2513700	4.4	United_Kingdom	West_Europe
ERR2513848	4.4	United_Kingdom	West_Europe
ERR2512642	4.4	United_Kingdom	West_Europe
ERR2514626	4.4	United_Kingdom	West_Europe
ERR2514156	4.4	United_Kingdom	West_Europe
ERR2512950	4.4	United_Kingdom	West_Europe
ERR2513352	4.4	United_Kingdom	West_Europe
ERR2512646	4.4	United_Kingdom	West_Europe
ERR2513108	4.4	United_Kingdom	West_Europe
ERR2516970	4.4	United_Kingdom	West_Europe
ERR2513914	4.4	United_Kingdom	West_Europe
ERR2512548	4.4	United_Kingdom	West_Europe
ERR2514909	4.4	United_Kingdom	West_Europe
ERR2514314	4.4	United_Kingdom	West_Europe
ERR2513984	4.4	United_Kingdom	West_Europe
ERR2514078	4.4	United_Kingdom	West_Europe
