Gene	Type	StartPos	EndPos	4.2cnONLYchina_KLvalue	4.2cnONLYchina_Hvalue	4.2cnONLYchina_DFvalue
PROM-1086	promoter	3505277	3505397	1.3605512882985948e-08	1.3703027697667582	4.226842989007995e-06
PROM-504	promoter	3505284	3505404	1.476514155385189e-08	1.3528185981384433	-1.4765141165273832e-08
5pUTR-Rv3139-2	5pUTR	3505327	3505360	0.0	1.315538790660888	0.0
5pUTR-Rv3139	5pUTR	3505334	3505360	0.0	1.3110003456036126	0.0
terminator10051	TRITSite	3507986	3508067	0.0	1.3668261502539123	0.0
terminator10133	TRITSite	3507988	3508069	0.0	1.3709302831829255	0.0
PROM-2038	promoter	3509473	3509593	0.0	1.3616009999038068	0.0
PROM-880	promoter	3509533	3509653	0.0	1.3700474617260032	0.0
5pUTR-Rv3142c	5pUTR	3509543	3509603	0.0	1.3576986872741732	0.0
PROM-1893	promoter	3509601	3509721	0.0	1.3446905233563993	0.0
PROM-1284	promoter	3511311	3511431	0.0	1.3660997735264415	0.0
5pUTR-Rv3144c	5pUTR	3511314	3511424	0.0	1.3627545674929364	0.0
5pUTR-Rv3144c-2	5pUTR	3511314	3511381	0.0	1.3112488356367333	0.0
PROM-510	promoter	3511354	3511474	0.0	1.370768513749975	0.0
PROM-861	promoter	3520900	3521020	0.0	1.328242795917078	0.0
5pUTR-Rv3154	5pUTR	3520950	3521136	0.00012002808093469763	1.3021135750682422	0.0031777089555669047
PROM-1773	promoter	3531065	3531185	0.0	1.384233926177012	0.0
PROM-263	promoter	3535340	3535460	0.0	1.3325043397524414	0.0
5pUTR-Rv3166c	5pUTR	3535348	3535410	0.0	1.3193656244010348	0.0
PROM-12	promoter	3536011	3536131	0.0	1.3499359915325901	0.0
5pUTR-Rv3168	5pUTR	3536061	3536099	0.0	1.356583811679727	0.0
PROM-1088	promoter	3538308	3538428	1.1118648335362025e-08	1.3043965629489236	-2.965806609073196e-05
5pUTR-Rv3170	5pUTR	3538358	3538502	9.897193953278816e-09	1.3355620330823088	-3.370309082317835e-05
PROM-1977	promoter	3538452	3538572	1.5768673411464817e-07	1.3135115109956648	-2.465715097843546e-05
5pUTR-Rv3171c	5pUTR	3540742	3540857	0.0	1.3035581194590506	0.0
PROM-1111	promoter	3540787	3540907	0.0	1.3196992987413938	0.0
PROM-1637	promoter	3541291	3541411	0.0	1.3637560158310347	0.0
PROM-1653	promoter	3541972	3542092	0.0	1.3483713922115068	0.0
PROM-1546	promoter	3545295	3545415	1.0471355615937483e-08	1.378214506531477	4.883220047824377e-06
5pUTR-Rv3176c	5pUTR	3545297	3545365	0.0	1.350983226577114	0.0
PROM-1939	promoter	3547565	3547685	0.0	1.373134608303649	0.0
PROM-739	promoter	3550315	3550435	9.305777981527541e-09	1.3647390804483228	1.4422185867779547e-06
5pUTR-Rv3182	5pUTR	3550365	3550371	0.0	0.9556998911125343	0.0
repeat-region215	repeat-region	3551227	3551229	0.0	1.0986122886681096	0.0
repeat-region216	repeat-region	3551230	3551257	0.0	1.3106063908583878	0.0
IS40	IS6110-12	3551230	3552584	0.0	1.34378183762306	0.0
PROM-113	promoter	3552470	3552590	0.0	1.3214988061292547	0.0
5pUTR-Rv3186	5pUTR	3552520	3552761	2.91091323267878e-09	1.3570625119825568	-8.91561051258316e-06
repeat-region217	repeat-region	3552557	3552584	0.0	1.3181602554389	0.0
repeat-region218	repeat-region	3552585	3552587	0.0	1.0986122886681096	0.0
repeat-region219	repeat-region	3552710	3552712	0.0	0.6365141682948134	0.0
repeat-region220	repeat-region	3552713	3552740	0.0	1.3106063908583878	0.0
IS41	IS6110-13	3552713	3554067	0.0	1.34378183762306	0.0
PROM-114	promoter	3553953	3554073	0.0	1.3370825606322734	0.0
5pUTR-Rv3188	5pUTR	3554003	3554295	9.699790914918793e-09	1.3719309314168893	-2.1862026121199918e-05
repeat-region221	repeat-region	3554040	3554067	0.0	1.3181602554389	0.0
repeat-region222	repeat-region	3554068	3554070	0.0	0.6365141682948134	0.0
PROM-836	promoter	3554215	3554335	2.3936339577090848e-08	1.3523191818516698	-1.0586531140277522e-05
5pUTR-Rv3188-2	5pUTR	3554265	3554295	0.0	1.2908550195159032	0.0
PROM-2022	promoter	3556614	3556734	0.0	1.3737862555947062	0.0
IS42	IS1603	3557314	3558345	1.6819462489436887e-10	1.3425687870203098	-2.3081310520645104e-06
terminator10072	TRITSite	3559299	3559377	1.1460521925910072e-07	1.3672322865632547	-6.948233399695081e-05
terminator10147	TRITSite	3559301	3559379	1.1232023910956457e-07	1.3669458292523124	-5.179256700821311e-05
Rvnt38	tRNA	3559370	3559443	0.0	1.3398225932022094	0.0
PROM-154	promoter	3559375	3559495	0.0	1.344748008627937	0.0
5pUTR-Rvnt38	5pUTR	3559440	3559445	0.0	1.0114042647073518	0.0
terminator10031	TRITSite	3560101	3560182	2.8217139125263913e-08	1.3398975302442309	5.995107624323648e-05
terminator10122	TRITSite	3560103	3560184	2.7908478528182457e-08	1.3324684293819282	6.269460873276067e-05
PROM-212	promoter	3563144	3563264	0.0	1.3464945617509567	0.0
5pUTR-Rv3193c	5pUTR	3563169	3563214	0.0	1.3282519665244195	0.0
PROM-1766	promoter	3564213	3564333	0.0	1.3327120755957866	0.0
PROM-1165	promoter	3564252	3564372	0.0	1.3575189492497026	0.0
5pUTR-Rv3195	5pUTR	3564302	3564361	0.0	1.2952693101280996	0.0
5pUTR-Rv3197A	5pUTR	3568676	3569028	5.188117213617005e-09	1.3414686711372943	1.568934781287501e-05
PROM-1428	promoter	3568958	3569078	1.1490315143802832e-08	1.3320413891401417	3.790014486443338e-05
PROM-1927	promoter	3571138	3571258	0.0	1.343759854983623	0.0
PROM-2042	promoter	3571282	3571402	0.0	1.3597307690031721	0.0
PROM-1956	promoter	3580127	3580247	0.0	1.3099982743056875	0.0
PROM-806	promoter	3580188	3580308	0.0	1.3407265507643813	0.0
PROM-197	promoter	3580194	3580314	0.0	1.342373363566977	0.0
5pUTR-Rv3203-2	5pUTR	3580238	3580635	1.006325134333963e-09	1.3273245671164402	8.265674481255925e-06
5pUTR-Rv3203	5pUTR	3580244	3580635	1.0433739983106705e-09	1.3260715055879555	8.555473879345854e-06
PROM-415	promoter	3582453	3582573	1.0756761648078594e-08	1.3514585495459144	1.8094206634955423e-05
5pUTR-Rv3205c	5pUTR	3582501	3582523	2.9776384574686787e-07	1.2806062881328855	-2.9776373228207476e-07
PROM-869	promoter	3583685	3583805	1.0208580203396878e-08	1.3705396940976973	1.5685161864120722e-05
PROM-1333	promoter	3583694	3583814	1.012806499778307e-08	1.372740419217155	1.2513117071510926e-05
5pUTR-Rv3206c	5pUTR	3583706	3583755	0.0	1.369853802756966	0.0
5pUTR-Rv3206c-2	5pUTR	3583706	3583764	0.0	1.3756200359271813	0.0
5pUTR-Rv3207c	5pUTR	3584654	3584881	0.0	1.3015110822653055	0.0
PROM-455	promoter	3584811	3584931	1.7349651687537104e-07	1.3401655825026388	0.00010679185257600476
PROM-147	promoter	3584885	3585005	1.3093325376689613e-06	1.3745815282675413	0.0001716557082171999
5pUTR-Rv3208	5pUTR	3584935	3585000	4.188217800293881e-06	1.3359317196810123	6.778977092242178e-05
PROM-637	promoter	3585913	3586033	0.0	1.3473582371334956	0.0
5pUTR-Rv3208A	5pUTR	3585945	3585983	0.0	1.3182074229329772	0.0
PROM-1242	promoter	3586043	3586163	0.0	1.3327120755957866	0.0
5pUTR-Rv3209	5pUTR	3586093	3586270	5.984633899558389e-09	1.3378119791603018	2.1161786168566454e-05
PROM-1844	promoter	3587465	3587585	0.0	1.3263505676019152	0.0
terminator10003	TRITSite	3590616	3590697	0.0	1.3704220059710468	0.0
terminator10076	TRITSite	3590618	3590699	0.0	1.3682636837426563	0.0
repeat-region223	repeat-region	3591493	3591569	0.0	1.238062508016273	0.0
PROM-78	promoter	3591576	3591696	0.0	1.3470705813976547	0.0
PROM-1635	promoter	3591593	3591713	0.0	1.3306430884008336	0.0
5pUTR-Rv3214	5pUTR	3591626	3591643	0.0	1.3548850530060135	0.0
Rv3216	pseudogene	3593369	3593852	7.215328889920158e-10	1.360512283306921	5.053499328500077e-06
PROM-1938	promoter	3594162	3594282	2.132696000356482e-08	1.2390729339474273	7.207956778462754e-05
PROM-1790	promoter	3594415	3594535	0.0	1.2879600119119399	0.0
PROM-782	promoter	3595449	3595569	0.0	1.3620177228723378	0.0
PROM-1480	promoter	3595461	3595581	0.0	1.3728887447166283	0.0
5pUTR-Rv3219-2	5pUTR	3595499	3595710	0.0	1.3743619923073065	0.0
5pUTR-Rv3219-3	5pUTR	3595511	3595710	0.0	1.3759090862110277	0.0
PROM-454	promoter	3595550	3595670	0.0	1.3751947653267036	0.0
5pUTR-Rv3219	5pUTR	3595600	3595710	0.0	1.3736569817198072	0.0
PROM-1540	promoter	3597758	3597878	0.0	1.369114700875401	0.0
5pUTR-Rv3221c	5pUTR	3597763	3597828	0.0	1.3408490872042478	0.0
5pUTR-Rv3223c	5pUTR	3599548	3599675	0.0	1.3446525663778282	0.0
5pUTR-Rv3223c-2	5pUTR	3599548	3599745	4.405666387263807e-09	1.337691178763922	2.3348289660551913e-05
PROM-305	promoter	3599605	3599725	1.2547862027201262e-08	1.3277891271369553	4.79694719875412e-05
PROM-604	promoter	3599675	3599795	1.1665852173159408e-08	1.3502419641497987	3.54914943456186e-05
PROM-1682	promoter	3599798	3599918	0.0	1.3568776303928345	0.0
PROM-1945	promoter	3602367	3602487	0.0	1.3548510674586944	0.0
PROM-1710	promoter	3603249	3603369	0.0	1.3457816702353598	0.0
PROM-1809	promoter	3603324	3603444	0.0	1.318575519609741	0.0
PROM-1162	promoter	3608216	3608336	5.52902582107162e-07	1.3712723548056562	0.0001758376815364504
5pUTR-Rv3230c	5pUTR	3608251	3608286	0.0	1.3222815577269775	0.0
5pUTR-Rv3232c	5pUTR	3609754	3609966	0.0	1.3582189248104353	0.0
Rv3233c	pseudogene	3609781	3610371	0.0	1.3536118632684477	0.0
PROM-218	promoter	3609896	3610016	0.0	1.3533843138757244	0.0
5pUTR-Rv3233c	5pUTR	3610368	3610823	3.541883120128375e-09	1.3338822752605908	-1.9859009115941184e-05
PROM-276	promoter	3610753	3610873	0.0	1.3657767086052892	0.0
5pUTR-Rv3234c	5pUTR	3611186	3611480	2.268194132515333e-09	1.3345721080085118	-6.959406969375692e-06
PROM-706	promoter	3611410	3611530	1.9299729536736976e-08	1.2607040548924804	-5.361120852279133e-05
PROM-1612	promoter	3613530	3613650	0.0	1.3603297485121153	0.0
PROM-1687	promoter	3614325	3614445	9.869312200816438e-08	1.3737863542878281	1.0158540337035227e-05
PROM-1334	promoter	3620497	3620617	0.0	1.3526705805031438	0.0
5pUTR-Rv3240c	5pUTR	3620528	3620567	0.0	1.3837901776967112	0.0
5pUTR-Rv3241c	5pUTR	3621251	3621462	0.0	1.3551455231413594	0.0
PROM-1547	promoter	3621392	3621512	0.0	1.3776895477160909	0.0
PROM-1131	promoter	3623033	3623153	1.006633154609915e-08	1.3410554446668028	9.363249309335409e-06
5pUTR-Rv3243c	5pUTR	3623088	3623103	0.0	1.255482325178753	0.0
5pUTR-Rv3244c	5pUTR	3624907	3625360	8.438341136951522e-10	1.3310075305206386	8.989129464731516e-06
PROM-59	promoter	3625290	3625410	0.0	1.33992285947387	0.0
repeat-region224	repeat-region	3626614	3626666	0.0	1.2639259886119258	0.0
5pUTR-Rv3246c	5pUTR	3627346	3627671	1.6167986965909265e-07	1.3301730540216725	-0.0001313938922455904
PROM-44	promoter	3627601	3627721	0.0	1.3205924880200324	0.0
terminator10011	TRITSite	3628072	3628153	0.0	1.3472651922281313	0.0
terminator10088	TRITSite	3628074	3628155	0.0	1.3473118658886074	0.0
PROM-1024	promoter	3629642	3629762	0.0	1.3531281221235698	0.0
5pUTR-Rv3248c	5pUTR	3629644	3629712	0.0	1.3604419909846899	0.0
PROM-297	promoter	3633534	3633654	0.0	1.3481818285349594	0.0
5pUTR-Rv3253c	5pUTR	3633581	3633604	0.0	1.178753624465481	0.0
PROM-1247	promoter	3638674	3638794	0.0	1.3306430884008336	0.0
5pUTR-Rv3257c	5pUTR	3638706	3638744	0.0	1.374964613902438	0.0
PROM-441	promoter	3638879	3638999	5.513434253590077e-08	1.2732654481266126	8.186792369518914e-05
5pUTR-Rv3259	5pUTR	3638929	3639422	6.519218054279463e-09	1.296165701019841	7.605169564883774e-06
5pUTR-Rv3260c	5pUTR	3640138	3640623	1.427668261388959e-09	1.3740662914775288	-7.512511403184874e-06
PROM-1544	promoter	3640392	3640512	1.1139857092334893e-08	1.3611787980916321	1.3737069068875396e-05
PROM-815	promoter	3640403	3640523	1.0848999032475604e-08	1.3547072365302377	8.41597301903807e-06
5pUTR-Rv3261-2	5pUTR	3640442	3640540	0.0	1.3421050569561817	0.0
5pUTR-Rv3261	5pUTR	3640453	3640540	0.0	1.292523842810959	0.0
PROM-1454	promoter	3640553	3640673	1.8291076470111634e-07	1.2933415564903876	-0.00010306650841995779
PROM-1715	promoter	3647736	3647856	0.0	1.3069366927180244	0.0
PROM-1057	promoter	3647795	3647915	0.0	1.3455332687466361	0.0
5pUTR-Rv3266c	5pUTR	3647806	3647865	0.0	1.295747920736566	0.0
PROM-238	promoter	3650135	3650255	0.0	1.3702546459093257	0.0
5pUTR-Rv3269	5pUTR	3650185	3650231	0.0	1.3365945752425878	0.0
PROM-2014	promoter	3653274	3653394	0.0	1.325619853175488	0.0
PROM-247	promoter	3658046	3658166	0.0	1.359942071332307	0.0
5pUTR-Rv3274c	5pUTR	3658086	3658116	0.0	1.3150104264908566	0.0
repeat-region225	repeat-region	3658658	3658715	0.0	1.2336664953272487	0.0
PROM-1789	promoter	3661096	3661216	0.0	1.3608763741195198	0.0
PROM-1700	promoter	3661939	3662059	0.0	1.34518381423702	0.0
PROM-1850	promoter	3662009	3662129	0.0	1.3357562363689257	0.0
PROM-1711	promoter	3664875	3664995	0.0	1.3215427990447781	0.0
PROM-1236	promoter	3665416	3665536	0.0	1.3124612387156898	0.0
5pUTR-Rv3284	5pUTR	3665466	3665815	0.0	1.344122081398105	0.0
PROM-195	promoter	3666247	3666367	0.0	1.359081389565738	0.0
5pUTR-Rv3285	5pUTR	3666297	3666354	0.0	1.3339247492226718	0.0
PROM-1451	promoter	3669333	3669453	0.0	1.32497505707216	0.0
5pUTR-Rv3287c	5pUTR	3669385	3669403	0.0	1.1942726843483245	0.0
PROM-1817	promoter	3671721	3671841	1.0653884163769334e-08	1.3835138236776707	6.62015461710963e-06
5pUTR-Rv3290c	5pUTR	3671791	3672217	1.0688518403689784e-09	1.3730925962967133	2.159115190358829e-06
PROM-1180	promoter	3671986	3672106	0.0	1.3673173476933076	0.0
PROM-1108	promoter	3672008	3672128	0.0	1.371226120697348	0.0
5pUTR-Rv3292-2	5pUTR	3672036	3672325	0.0	1.3365432177395542	0.0
5pUTR-Rv3292	5pUTR	3672058	3672325	0.0	1.3392765934381692	0.0
PROM-1004	promoter	3672147	3672267	0.0	1.2862400250980863	0.0
PROM-1617	promoter	3672224	3672344	0.0	1.3412361260374583	0.0
PROM-2025	promoter	3682951	3683071	0.0	1.3169183767576638	0.0
PROM-696	promoter	3690804	3690924	0.0	1.3214410562768972	0.0
5pUTR-Rv3304	5pUTR	3690854	3691312	9.037922854560065e-09	1.3079825635732143	-1.06640956221149e-06
PROM-1836	promoter	3690865	3690985	0.0	1.29443959079326	0.0
PROM-1947	promoter	3691262	3691382	9.188009297833588e-09	1.3495754394464559	1.2766932694918687e-05
PROM-1776	promoter	3694090	3694210	0.0	1.2699077868676836	0.0
PROM-1953	promoter	3697194	3697314	1.0932677707575778e-08	1.3249750680048376	2.6196750886386955e-05
5pUTR-Rv3309c	5pUTR	3697264	3697402	0.0	1.325287843409023	0.0
PROM-570	promoter	3697332	3697452	0.0	1.3469105895813787	0.0
PROM-2019	promoter	3698242	3698362	0.0	1.3360690988902388	0.0
PROM-1655	promoter	3701117	3701237	0.0	1.3679702562946199	0.0
PROM-1141	promoter	3704105	3704225	0.0	1.3393477535046747	0.0
5pUTR-Rv3316	5pUTR	3704155	3704273	0.0	1.3311117774815462	0.0
repeat-region226	repeat-region	3704895	3705004	0.0	1.2356032139025435	0.0
terminator10007	TRITSite	3707731	3707812	0.0	1.3328204619747734	0.0
terminator10085	TRITSite	3707733	3707814	0.0	1.3435079813046105	0.0
PROM-1577	promoter	3708417	3708537	4.632600481002669e-08	1.3347599111379445	8.315003712705549e-05
5pUTR-Rv3322c	5pUTR	3709223	3709525	7.891375830570979e-09	1.3621020409517461	-1.96103570489492e-05
PROM-70	promoter	3709455	3709575	1.0509648540324434e-07	1.3728888498131138	-3.799622629546695e-05
Rv3324A	pseudogene	3710245	3710379	0.0	1.3636411270776594	0.0
repeat-region227	repeat-region	3710382	3710409	0.0	1.3106063908583878	0.0
IS43	IS6110-14	3710382	3711736	0.0	1.34378183762306	0.0
PROM-632	promoter	3710419	3710539	0.0	1.3064831423550634	0.0
5pUTR-Rv3324c	5pUTR	3710440	3710489	0.0	1.242457787935872	0.0
5pUTR-Rv3324c-2	5pUTR	3710440	3710514	0.0	1.2838238744590535	0.0
PROM-988	promoter	3710444	3710564	0.0	1.3241277149690016	0.0
repeat-region228	repeat-region	3711709	3711736	0.0	1.3181602554389	0.0
IS44	IS1547-2	3711737	3712822	0.0	1.3220472854971117	0.0
PROM-1317	promoter	3721353	3721473	1.2801229631875799e-08	1.355357064204805	2.854179140093782e-05
5pUTR-Rv3334	5pUTR	3721403	3721428	0.0	1.271870136619547	0.0
Rv3337	pseudogene	3723728	3724548	8.676824814202178e-10	1.3263542728405573	-9.887262746199887e-06
terminator10005	TRITSite	3724713	3724794	2.2825423218186813e-08	1.3464067577496528	-2.4542646405500967e-05
terminator10079	TRITSite	3724715	3724796	2.296856588257512e-08	1.3578878718409222	-1.4275747768077718e-05
PROM-524	promoter	3725952	3726072	0.0	1.3205924880200324	0.0
5pUTR-Rv3339c	5pUTR	3726015	3726022	0.0	0.9002560512685372	0.0
repeat-region229	repeat-region	3743198	3743404	0.0	1.2941305279823194	0.0
repeat-region230	repeat-region	3743402	3743510	1.0141498418825279e-08	1.2909265388020303	-1.1019994487992957e-05
repeat-region231	repeat-region	3743508	3743605	0.000408553353750285	1.3439304519486328	0.006893201049239683
IS45	IS1608'	3753765	3754253	0.0	1.334808614064934	0.0
IS46	IS1561'	3754296	3755033	1.3694787526219443e-09	1.3056217689229457	8.875089615612008e-06
PROM-1856	promoter	3769232	3769352	0.0	1.3208360394056535	0.0
repeat-region232	repeat-region	3769514	3769720	5.878402209447131e-09	1.2995703072148796	2.267366715991148e-05
repeat-region233	repeat-region	3769754	3769862	0.0	1.3083249237584127	0.0
PROM-1699	promoter	3770750	3770870	0.0	1.3637422613234906	0.0
PROM-359	promoter	3770859	3770979	0.0	1.3235939772806748	0.0
PROM-326	promoter	3770870	3770990	0.0	1.3325503343112877	0.0
5pUTR-Rv3357-2	5pUTR	3770909	3770944	0.0	1.3548850530060135	0.0
5pUTR-Rv3357	5pUTR	3770920	3770944	0.0	1.3567703194012504	0.0
repeat-region234	repeat-region	3770994	3771091	0.0	1.3565247163842682	0.0
PROM-233	promoter	3772752	3772872	0.0	1.3379202294856496	0.0
5pUTR-Rv3360	5pUTR	3772802	3772822	0.0	1.3410425908392167	0.0
5pUTR-Rv3364c	5pUTR	3775045	3775190	4.6651872143144146e-08	1.2294642466612042	9.823500253255957e-05
PROM-187	promoter	3775120	3775240	0.0	1.2752056577853712	0.0
PROM-1046	promoter	3777377	3777497	0.0	1.2505782461800163	0.0
5pUTR-Rv3366	5pUTR	3777427	3777908	8.442223586868636e-10	1.3250446325591307	1.1346541069101601e-05
5pUTR-Rv3365c	5pUTR	3777672	3777803	0.0	1.3325639196683137	0.0
PROM-493	promoter	3777733	3777853	0.0	1.3232706037033504	0.0
PROM-1972	promoter	3781089	3781209	0.0	1.3329621686127266	0.0
PROM-1400	promoter	3785032	3785152	0.0	1.364008622804073	0.0
5pUTR-Rv3371	5pUTR	3785082	3785112	0.0	1.3760309890570273	0.0
PROM-1825	promoter	3786444	3786564	7.818937108883262e-09	1.264121546836134	1.2084713926552304e-05
PROM-1500	promoter	3787799	3787919	0.0	1.345102674542429	0.0
5pUTR-Rv3373	5pUTR	3787849	3787906	0.0	1.34960972957842	0.0
Rv3374	pseudogene	3788368	3788616	0.0	1.3334155660121052	0.0
PROM-981	promoter	3790165	3790285	0.0	1.3397909578115923	0.0
5pUTR-Rv3376	5pUTR	3790215	3790336	0.0	1.3587529654172328	0.0
PROM-1409	promoter	3790257	3790377	1.2527293424824393e-08	1.3528185959005952	1.911299394441457e-05
5pUTR-Rv3376-2	5pUTR	3790307	3790336	0.0	1.366158847569201	0.0
5pUTR-Rv3378c	5pUTR	3793428	3793503	4.343062370848472e-08	1.2968916718415402	0.00010562145384906962
PROM-820	promoter	3793433	3793553	1.4028921024866747e-08	1.3188908657802279	4.790164465495739e-05
5pUTR-Rv3379c	5pUTR	3795047	3795299	0.0	1.347779477522883	0.0
repeat-region235	repeat-region	3795058	3795085	0.0	1.3181602554389	0.0
IS47	IS6110-15	3795058	3796412	0.0	1.34378183762306	0.0
PROM-115	promoter	3795229	3795349	0.0	1.3527754473510996	0.0
repeat-region236	repeat-region	3796385	3796412	0.0	1.3106063908583878	0.0
repeat-region237	repeat-region	3799987	3800011	3.425505166188003e-07	1.3241251773403637	-0.00010430790165028014
IS48	IS1560-2	3799987	3801554	1.72123465480567e-09	1.3376261986438684	-1.4210136602355039e-05
PROM-190	promoter	3800118	3800238	7.26662163774705e-08	1.3045404507964427	-3.0266270851508903e-05
5pUTR-Rv3386	5pUTR	3800168	3800272	9.529802197372206e-08	1.3139111652210715	-3.668315359706131e-05
repeat-region238	repeat-region	3801530	3801554	0.0	1.2901654366638202	0.0
PROM-54	promoter	3801765	3801885	0.0	1.3132584697246077	0.0
5pUTR-Rv3388	5pUTR	3801815	3801833	0.0	1.314775737547273	0.0
terminator10022	TRITSite	3804022	3804104	1.0376421677449343e-07	1.3220024501145884	-0.00011782695584156011
terminator10093	TRITSite	3804024	3804105	1.0618095425130036e-07	1.3164162209599115	-0.00011396459137236192
PROM-1116	promoter	3804918	3805038	8.206855128811696e-08	1.2937165456815798	9.272591589837287e-05
5pUTR-Rv3389c	5pUTR	3804971	3804988	0.0	1.276257364236179	0.0
5pUTR-Rv3389c-2	5pUTR	3804971	3805093	7.493170089967194e-08	1.3054485162453155	4.601629998252088e-05
5pUTR-Rv3389c-3	5pUTR	3804971	3805433	4.359227923078635e-09	1.3515298712638892	1.1542299879652163e-05
PROM-1679	promoter	3804995	3805115	7.683813368908332e-08	1.308339087934337	2.380780767052837e-05
PROM-1135	promoter	3805023	3805143	7.687747316520444e-08	1.314886507806321	4.335816922945712e-05
PROM-1518	promoter	3805363	3805483	1.0848999032475604e-08	1.3653213757301585	8.41597301903807e-06
PROM-853	promoter	3805408	3805528	0.0	1.3547072256812387	0.0
5pUTR-Rv3391	5pUTR	3805458	3805801	1.63128101582366e-08	1.3274929334060286	5.510404451469775e-05
PROM-1978	promoter	3808547	3808667	1.1319135462262153e-08	1.346641149214849	2.7050855910204508e-05
PROM-1963	promoter	3808591	3808711	0.0	1.3410813043589584	0.0
PROM-311	promoter	3811774	3811894	0.0	1.2914338516255381	0.0
5pUTR-Rv3395c	5pUTR	3811816	3811844	0.0	1.2103011139066	0.0
PROM-1919	promoter	3814188	3814308	0.0	1.33827810950956	0.0
PROM-963	promoter	3817350	3817470	0.0	1.3580916403741292	0.0
5pUTR-Rv3400	5pUTR	3817400	3817419	0.0	1.054920167986144	0.0
PROM-2027	promoter	3818172	3818292	0.0	1.3481458441078176	0.0
5pUTR-Rv3404c	5pUTR	3824764	3825174	1.0367934843991122e-09	1.3337271799911041	9.16651364729626e-06
PROM-1420	promoter	3825104	3825224	0.0	1.306033201102268	0.0
PROM-1969	promoter	3828837	3828957	1.741052566006651e-08	1.2465660354249914	7.766520357646578e-05
PROM-616	promoter	3828868	3828988	2.4301055473463506e-08	1.1873548068571935	0.00010211023692366372
5pUTR-Rv3409c	5pUTR	3828907	3828938	6.750003117145242e-07	1.0173497203601707	0.0005783243935436472
PROM-789	promoter	3831663	3831783	0.0	1.3447543707350789	0.0
5pUTR-Rv3411c	5pUTR	3831699	3831733	0.0	1.3003524627599976	0.0
PROM-1957	promoter	3831856	3831976	0.0	1.3745756475698863	0.0
PROM-264	promoter	3833845	3833965	6.325232193571395e-08	1.2752057210376933	0.00012597869938230088
5pUTR-Rv3414c	5pUTR	3833856	3833915	2.3331528808956392e-07	1.2885371506117298	0.00021592064645559184
PROM-1240	promoter	3834921	3835041	0.0	1.3510176367557871	0.0
PROM-334	promoter	3834927	3835047	0.0	1.3592036339583795	0.0
5pUTR-Rv3416-2	5pUTR	3834971	3835072	0.0	1.339915247073907	0.0
5pUTR-Rv3416	5pUTR	3834977	3835072	0.0	1.3270503577602615	0.0
terminator10055	TRITSite	3835374	3835455	0.0	1.3568407091633088	0.0
terminator10121	TRITSite	3835376	3835457	0.0	1.3608321267534018	0.0
5pUTR-Rv3418c	5pUTR	3837468	3837638	0.0	1.3145590971424164	0.0
PROM-319	promoter	3837568	3837688	0.0	1.2515138871764768	0.0
5pUTR-Rv3419c	5pUTR	3838769	3839044	2.6958212884231614e-09	1.2883081533769	2.2701093500721026e-05
PROM-1215	promoter	3838974	3839094	0.0	1.2620566889711349	0.0
PROM-1447	promoter	3842838	3842958	0.0	1.3822803814941942	0.0
5pUTR-Rv3426	5pUTR	3842888	3843216	1.5826134847074513e-09	1.3774536185000295	-7.009134076585433e-06
IS49	IS1532	3843888	3845970	9.239620015200067e-07	1.3348282646119516	0.00028864274928303013
PROM-450	promoter	3844759	3844879	0.0	1.2959977751944887	0.0
5pUTR-Rv3427c	5pUTR	3844820	3844829	0.0	1.2798542258336667	0.0
IS50	IS1540	3847644	3848806	1.3606599180704393e-10	1.3358081573390501	4.239193515886974e-06
5pUTR-Rv3430c	5pUTR	3848985	3849470	1.8325925630058304e-05	1.3464940074588136	0.0006635158629564319
IS51	IS1552	3849296	3850140	0.0	1.337733180196716	0.0
PROM-177	promoter	3849400	3849520	0.0	1.3633794225165163	0.0
PROM-845	promoter	3854933	3855053	0.0	1.3265881776631387	0.0
5pUTR-Rv3435c	5pUTR	3854973	3855233	0.0	1.3437220002219479	0.0
5pUTR-Rv3435c-2	5pUTR	3854973	3855003	0.0	1.2946353709330807	0.0
PROM-651	promoter	3855163	3855283	0.0	1.32497505707216	0.0
PROM-1896	promoter	3856999	3857119	0.0	1.332097790753222	0.0
PROM-427	promoter	3857050	3857170	0.0	1.354588508368915	0.0
5pUTR-Rv3438	5pUTR	3857100	3857577	0.0	1.3108439708973194	0.0
Rv3453	pseudogene	3874404	3876090	1.5757674970973135e-06	1.360090443532971	-0.0003166009030163841
5pUTR-Rv3455c	5pUTR	3877124	3877311	0.0	1.3628223328084976	0.0
PROM-406	promoter	3877241	3877361	0.0	1.3125761199553683	0.0
5pUTR-Rv3460c	5pUTR	3880249	3880499	0.0	1.3561352119137164	0.0
PROM-620	promoter	3880429	3880549	0.0	1.3568776303928345	0.0
5pUTR-Rv3462c	5pUTR	3880832	3881264	9.046675020218942e-09	1.3398067847853994	-3.235220224084845e-05
PROM-1717	promoter	3881036	3881156	0.0	1.35105552223096	0.0
PROM-968	promoter	3881194	3881314	1.1646215314353725e-07	1.3503204140626237	-8.130297425729127e-05
PROM-1739	promoter	3881966	3882086	0.0	1.3298830313000154	0.0
repeat-region239	repeat-region	3883550	3884921	2.8071989177647083e-09	1.2994067416353974	2.0519192316548196e-05
