Gene	Type	StartPos	EndPos	4.2bNOchina_KLvalue	4.2bNOchina_Hvalue	4.2bNOchina_DFvalue
5pUTR-Rv2114	5pUTR	2373586	2373842	0.0	1.3296465682475573	0.0
PROM-986	promoter	2376267	2376387	3.176144292016403e-09	1.3643532379943366	7.71610235522635e-06
5pUTR-Rv2115c	5pUTR	2376298	2376337	0.0	1.329045850896727	0.0
PROM-494	promoter	2376377	2376497	0.00025257862869992875	1.3640498314032181	0.000997715460462456
5pUTR-Rv2116	5pUTR	2376427	2376579	1.9056426436847573e-09	1.3253575306082719	-1.0695080661593526e-05
PROM-1890	promoter	2378250	2378370	0.0	1.3163270029961969	0.0
PROM-1933	promoter	2378344	2378464	0.0	1.3011021919088286	0.0
PROM-598	promoter	2379707	2379827	0.0002308451550813162	1.3361739299250888	-0.0011497671148578692
5pUTR-Rv2120c	5pUTR	2379735	2379777	0.001736162766015792	1.3427606503916172	-0.003453222148268875
5pUTR-Rv2120c-2	5pUTR	2379735	2380007	4.0116282366164935e-05	1.3246024872471853	-0.0003204700649357406
PROM-1148	promoter	2379937	2380057	0.0	1.320836039405653	0.0
PROM-2011	promoter	2386005	2386125	2.919583907967649e-09	1.37457565048947	1.051661691520156e-05
PROM-1915	promoter	2386251	2386371	0.0	1.3149647950513776	0.0
5pUTR-Rv2126c	5pUTR	2387980	2388390	0.0	1.331634774600988	0.0
PROM-170	promoter	2388291	2388411	0.0	1.3542164866173352	0.0
PROM-565	promoter	2388320	2388440	0.0	1.3354542170647679	0.0
5pUTR-Rv2127	5pUTR	2388341	2388624	0.0	1.3529300251116159	0.0
PROM-1051	promoter	2388364	2388484	0.0	1.3548129102145117	0.0
5pUTR-Rv2127-3	5pUTR	2388414	2388624	0.0	1.3650326032613331	0.0
PROM-1531	promoter	2388470	2388590	0.0	1.3361357169862778	0.0
PROM-941	promoter	2388500	2388620	0.0	1.357597099530685	0.0
5pUTR-Rv2127-4	5pUTR	2388520	2388624	0.0	1.3337676316136957	0.0
5pUTR-Rv2127-2	5pUTR	2388550	2388624	0.0	1.3433574823193286	0.0
PROM-15	promoter	2389873	2389993	0.0	1.3598332801825004	0.0
5pUTR-Rv2128	5pUTR	2389923	2390093	0.0	1.3507309975301043	0.0
PROM-1959	promoter	2391127	2391247	0.0	1.3260996997514956	0.0
PROM-1797	promoter	2392397	2392517	0.0	1.3250381765596064	0.0
PROM-1988	promoter	2393369	2393489	1.437464960951651e-07	1.3755351330074055	-3.783545503660557e-05
PROM-1254	promoter	2395228	2395348	0.0	1.2931885303491475	0.0
5pUTR-Rv2134c	5pUTR	2395245	2395298	0.0	1.3228047323393306	0.0
PROM-866	promoter	2397203	2397323	0.0	1.384849809088693	0.0
5pUTR-Rv2138	5pUTR	2397253	2397338	0.0	1.3815291619656613	0.0
PROM-844	promoter	2398218	2398338	0.0	1.3554047154808668	0.0
5pUTR-Rv2139	5pUTR	2398268	2398728	2.4635693485208776e-10	1.328495237050351	5.7226824619616146e-06
PROM-125	promoter	2400311	2400431	0.0	1.3720015456509074	0.0
5pUTR-Rv2140c	5pUTR	2400336	2400381	0.0	1.3527321731543864	0.0
PROM-1822	promoter	2401660	2401780	0.0	1.3206086560048007	0.0
PROM-541	promoter	2401927	2402047	1.470735764225184e-05	1.3278482002748104	0.001766083945748953
5pUTR-Rvnt22	5pUTR	2401977	2401995	0.0	1.1137712633489119	0.0
Rvnt22	tRNA	2401987	2402072	0.0	1.3455641547314283	0.0
PROM-1102	promoter	2404486	2404606	0.0	1.3317249306538284	0.0
5pUTR-Rv2144c	5pUTR	2404529	2404556	0.0	1.2557297907558826	0.0
PROM-120	promoter	2405368	2405488	0.0	1.3727404090890913	0.0
5pUTR-Rv2145c	5pUTR	2405406	2405438	0.0	1.3594228022069788	0.0
5pUTR-Rv2145c-2	5pUTR	2405406	2405540	2.2000034016755876e-09	1.3828108905770498	-6.79710270012901e-07
5pUTR-Rv2145c-3	5pUTR	2405406	2405480	0.0	1.3732695494971225	0.0
5pUTR-Rv2145c-4	5pUTR	2405406	2405553	1.8311057115028007e-09	1.3810438631573243	2.250146645899065e-06
PROM-969	promoter	2405410	2405530	2.615158589680533e-09	1.3786622722042647	-4.014951036412917e-06
PROM-822	promoter	2405470	2405590	3.191022723836312e-09	1.3619033487501804	1.660728460195493e-05
PROM-1553	promoter	2405483	2405603	3.1630968400087056e-09	1.360291172468546	1.7286656949944135e-05
PROM-515	promoter	2405956	2406076	0.0	1.320619143521164	0.0
5pUTR-Rv2146c	5pUTR	2405964	2406026	0.0	1.3438103288219776	0.0
5pUTR-Rv2150c	5pUTR	2409532	2409633	0.0	1.3718457160262436	0.0
PROM-928	promoter	2409563	2409683	0.0	1.3818308068069616	0.0
PROM-228	promoter	2413354	2413474	0.0	1.3087221143397465	0.0
5pUTR-Rv2153c	5pUTR	2413359	2413424	0.0	1.2944455725857094	0.0
5pUTR-Rv2156c	5pUTR	2417483	2417751	0.0	1.3022527578045964	0.0
PROM-750	promoter	2417681	2417801	0.0	1.3281326046457858	0.0
Rv2160c	pseudogene	2421662	2422278	1.3564216427897069e-05	1.2859966062847465	0.001495143544563482
PROM-1277	promoter	2423106	2423226	0.0	1.3602485007214018	0.0
5pUTR-Rv2161c	5pUTR	2423145	2423176	0.0	1.3599762717692183	0.0
PROM-1006	promoter	2424840	2424960	3.255214209296753e-09	1.355498550899775	-8.864521857554486e-06
5pUTR-Rv2162c	5pUTR	2424846	2424910	0.0	1.337213435224346	0.0
5pUTR-Rv2162c-2	5pUTR	2424846	2424931	6.158996368466063e-09	1.3485962181833857	-1.3024902701441743e-05
PROM-1482	promoter	2424861	2424981	3.1036754277735668e-09	1.3643532379218677	-6.627019013882851e-06
5pUTR-Rv2166c	5pUTR	2429866	2430186	4.301937694961566e-10	1.3520588562443856	2.491785824898507e-06
PROM-111	promoter	2430116	2430236	0.0	1.329025038562353	0.0
repeat-region108	repeat-region	2430117	2430144	0.0	1.3181602554388998	0.0
IS22	IS6110-6	2430117	2431471	3.2359614987598206e-11	1.3437818376554191	-4.4595721609974603e-07
repeat-region109	repeat-region	2431444	2431471	8.471692292122412e-08	1.3106064755753108	-2.5959428385013972e-05
PROM-534	promoter	2431958	2432078	0.0	1.3729857741191218	0.0
PROM-1010	promoter	2431976	2432096	0.0	1.3771779795540537	0.0
5pUTR-Rv2169c	5pUTR	2431977	2432089	0.0	1.3740895121387648	0.0
5pUTR-Rv2169c-2	5pUTR	2431977	2432046	0.0	1.367737588036762	0.0
5pUTR-Rv2170-2	5pUTR	2432008	2432243	3.014353655572677e-09	1.3511485600504174	-1.171520381404445e-05
PROM-416	promoter	2432019	2432139	0.0	1.350806337067896	0.0
PROM-143	promoter	2432153	2432273	1.2388622072645461e-08	1.3564367407480917	-3.073682689963553e-05
5pUTR-Rv2170	5pUTR	2432203	2432243	0.0	1.3713385096233406	0.0
PROM-949	promoter	2434734	2434854	2.8593812317900813e-09	1.2982741405208766	-1.1934967881821468e-05
5pUTR-Rv2173	5pUTR	2434784	2434855	8.063477552333609e-09	1.2857482602960917	-1.928313609378396e-05
PROM-863	promoter	2435506	2435626	2.8278801522674257e-09	1.3427674061832724	1.5644544751669542e-05
5pUTR-Rv2174	5pUTR	2435556	2435917	3.2831231067120825e-09	1.3351401446711564	-9.672995431087017e-06
PROM-330	promoter	2437863	2437983	0.0	1.3208360394056529	0.0
5pUTR-Rv2175c	5pUTR	2437894	2438383	0.0	1.3366312931361133	0.0
PROM-2013	promoter	2437899	2438019	0.0	1.3379202294856487	0.0
5pUTR-Rv2176	5pUTR	2437913	2437949	0.0	1.3297311141741919	0.0
PROM-1529	promoter	2438313	2438433	0.0	1.3451838142370192	0.0
IS23	IS1558-1	2439145	2439948	1.5789968221824324e-09	1.3432613400868452	5.282551177820949e-06
PROM-1868	promoter	2441658	2441778	0.0	1.3241277149690023	0.0
PROM-1633	promoter	2442255	2442375	0.0	1.3693705000190088	0.0
PROM-1430	promoter	2442897	2443017	1.15775327658163e-08	1.3421321370990769	1.2359553467178319e-05
5pUTR-Rv2181	5pUTR	2442947	2443310	1.1933957710930088e-09	1.3377770195320036	2.3809136477370707e-06
PROM-100	promoter	2445300	2445420	0.0	1.353023048005139	0.0
5pUTR-Rv2182c	5pUTR	2445337	2445370	0.0	1.2894772385129065	0.0
5pUTR-Rv2183c	5pUTR	2445818	2445999	1.5661945074185724e-09	1.3196220272635002	1.8619171098799292e-05
5pUTR-Rv2183c-2	5pUTR	2445818	2446052	9.060936445592915e-10	1.3249204217110355	1.360090353041965e-05
PROM-629	promoter	2445929	2446049	0.0	1.3257074646025648	0.0
PROM-1355	promoter	2445982	2446102	0.0	1.332297706654772	0.0
PROM-903	promoter	2447503	2447623	0.0003185488237224532	1.3420559408720372	0.003415188901747135
5pUTR-Rv2185c	5pUTR	2447508	2447608	0.0005040696878552686	1.324516684857965	0.005311077764900529
5pUTR-Rv2185c-2	5pUTR	2447508	2447641	0.00026197905350078265	1.3371213139430473	0.0040089338579542
5pUTR-Rv2185c-3	5pUTR	2447508	2447573	0.0012666909469683796	1.295776469480468	0.012588121277731124
PROM-256	promoter	2447538	2447658	0.00029498065232697046	1.3642366104655337	0.0031735483735517156
PROM-444	promoter	2447571	2447691	0.0	1.3680996299820964	0.0
PROM-1614	promoter	2447932	2448052	1.3878028337632742e-08	1.335899697439475	3.5752941717814846e-05
PROM-16	promoter	2448070	2448190	3.126411629583714e-09	1.3667187813117048	-1.4668354058888777e-05
5pUTR-Rv2187	5pUTR	2448120	2448168	2.539814542013019e-08	1.3174513684475382	-7.829733546571571e-06
terminator10042	TRITSite	2451175	2451256	0.0	1.3682636837426547	0.0
terminator10123	TRITSite	2451177	2451258	0.0	1.3658299379993597	0.0
PROM-1293	promoter	2453263	2453383	0.0	1.371057402872267	0.0
5pUTR-Rv2190c	5pUTR	2453280	2453333	0.0	1.3842844547581048	0.0
PROM-1971	promoter	2456681	2456801	0.0	1.3097819042605405	0.0
PROM-215	promoter	2456837	2456957	0.0	1.3814799000186104	0.0
PROM-1644	promoter	2456859	2456979	1.0385834003923122e-07	1.377539938341969	5.228784861022184e-05
5pUTR-Rv2193	5pUTR	2456887	2456909	0.0	1.3600546901280866	0.0
repeat-region110	repeat-region	2458392	2458449	0.0	1.2871597273024453	0.0
5pUTR-Rv2198c	5pUTR	2463055	2463146	0.0	1.3217844243781522	0.0
PROM-465	promoter	2463076	2463196	0.0	1.3417373920483147	0.0
5pUTR-Rv2200c	5pUTR	2464759	2464844	2.180197522516636e-08	1.360699655997532	-3.3781717522773924e-06
5pUTR-Rv2200c-2	5pUTR	2464759	2464835	2.6857088386567085e-08	1.35628017203737	-1.2390111366777923e-05
PROM-1276	promoter	2464765	2464885	2.4055052116889186e-08	1.327358439903436	-2.669764576040956e-05
PROM-910	promoter	2464774	2464894	2.4083671168462217e-08	1.2972832585289575	-3.365093687540677e-05
PROM-1960	promoter	2464955	2465075	3.5087302507896823e-09	1.284218428089788	2.1422585825214835e-05
terminator10061	TRITSite	2466962	2467043	7.573650595560366e-09	1.2731837287885885	-3.494537734405334e-05
terminator10138	TRITSite	2466964	2467046	7.560594705857682e-09	1.281479133757974	-3.315174188200931e-05
PROM-1318	promoter	2468002	2468122	0.0	1.3613939153779107	0.0
5pUTR-Rv2202c	5pUTR	2468035	2468214	0.0	1.325767009734292	0.0
5pUTR-Rv2202c-2	5pUTR	2468035	2468507	2.1016821616370862e-10	1.3025551264142128	6.363175813706157e-06
5pUTR-Rv2202c-3	5pUTR	2468035	2468072	0.0	1.3147757375472724	0.0
PROM-1343	promoter	2468098	2468218	0.0	1.3210273688725989	0.0
PROM-471	promoter	2468144	2468264	0.0	1.3117170543920258	0.0
5pUTR-Rv2203	5pUTR	2468148	2468239	0.0	1.329738051117853	0.0
PROM-1316	promoter	2468437	2468557	0.0	1.3421423642730779	0.0
5pUTR-Rv2204c	5pUTR	2469295	2469573	5.908445954716512e-10	1.3432178808003763	8.785688814461068e-06
PROM-1199	promoter	2469503	2469623	4.3182114828344e-09	1.3029109560868437	3.3314162060538166e-05
PROM-1684	promoter	2470580	2470700	0.00024998669857284606	1.3300941657267216	0.001983214227351038
PROM-1772	promoter	2477148	2477268	0.0	1.3308585005789992	0.0
PROM-1976	promoter	2478296	2478416	2.145251809526627e-09	1.3175637903715498	5.250204665130376e-06
PROM-1231	promoter	2481678	2481798	1.6257539076081073e-07	1.3403634991388464	9.57851141447641e-05
5pUTR-Rv2214c	5pUTR	2481709	2481748	0.0	1.3057360242692184	0.0
PROM-1356	promoter	2481829	2481949	0.0	1.341081304358958	0.0
5pUTR-Rv2215-2	5pUTR	2481879	2481973	0.0	1.3420850854963877	0.0
PROM-795	promoter	2481882	2482002	0.0	1.3395389895237289	0.0
5pUTR-Rv2215	5pUTR	2481932	2481973	0.0	1.3517839942896448	0.0
PROM-1008	promoter	2484500	2484620	0.0	1.300175129906517	0.0
PROM-1656	promoter	2484542	2484662	0.0	1.3114687916091579	0.0
5pUTR-Rv2217	5pUTR	2484550	2484592	0.0	1.310744399525686	0.0
PROM-1560	promoter	2485231	2485351	0.0	1.313769180268885	0.0
PROM-213	promoter	2487454	2487574	0.0	1.3380515401466115	0.0
5pUTR-Rv2220	5pUTR	2487504	2487623	0.0	1.3507166794033947	0.0
PROM-1175	promoter	2487504	2487624	0.0	1.3520707687455307	0.0
5pUTR-Rv2220-2	5pUTR	2487554	2487623	0.0	1.3722402736713013	0.0
PROM-1821	promoter	2493680	2493800	2.8945264518576153e-09	1.381830809701488	-6.188460097922288e-06
repeat-region111	repeat-region	2493801	2493818	0.0	1.2148896539491214	0.0
PROM-862	promoter	2497636	2497756	0.0	1.3239618974282168	0.0
5pUTR-Rv2225	5pUTR	2497686	2497750	0.0	1.3339341910563445	0.0
PROM-351	promoter	2498737	2498857	0.0	1.31774558969857	0.0
5pUTR-Rv2226	5pUTR	2498787	2498840	0.0	1.2722927697378728	0.0
Rvns01	rRNA              	2500445	2500751	1.7903151183773502e-09	1.328667102478164	-5.455259342868057e-06
5pUTR-Rv2236c	5pUTR	2509383	2509723	6.253272510914343e-09	1.3375261322148524	2.5101170392283212e-05
PROM-568	promoter	2509653	2509773	6.15906927681209e-08	1.30017519149721	0.00012021221888636191
Rvnt23	tRNA	2510598	2510669	0.0	1.3250100439986177	0.0
5pUTR-Rv2238c	5pUTR	2511184	2511654	2.6312330092537195e-10	1.3440664624922745	1.4478265286110847e-06
PROM-624	promoter	2511584	2511704	3.341111387555884e-09	1.3026313755177097	1.005068506465534e-05
PROM-469	promoter	2512356	2512476	0.0	1.3192051675161538	0.0
5pUTR-Rv2241	5pUTR	2512406	2512547	0.0	1.338961460618576	0.0
PROM-1833	promoter	2515262	2515382	0.0	1.3689870303924367	0.0
PROM-1735	promoter	2516745	2516865	0.0	1.3693096947432442	0.0
RVnc0018	ncRNA	2517032	2517134	9.933556865959758e-09	1.2818458382980769	-1.3397396232017744e-05
terminator10026	TRITSite	2522169	2522250	2.709692858982038e-08	1.317355155510881	2.8912063596564508e-05
terminator10090	TRITSite	2522171	2522252	2.874391069607185e-08	1.3068810043442907	3.5248926311903794e-05
repeat-region112	repeat-region	2522173	2522230	2.0194266925344095e-08	1.3125234904956593	-2.0194265981654524e-08
terminator10032	TRITSite	2523178	2523259	4.597043190557315e-09	1.3173551330109954	2.824788594257832e-06
terminator10116	TRITSite	2523180	2523261	4.767761407897808e-09	1.333824972312533	2.9295041658050636e-06
repeat-region113	repeat-region	2523184	2523236	1.0758843260738615e-08	1.3053466995341592	3.3013718059304864e-06
PROM-843	promoter	2526800	2526920	0.0	1.309666041072094	0.0
5pUTR-Rv2252	5pUTR	2526850	2526999	3.2530644011874443e-08	1.3425356699490671	4.97825445564537e-05
PROM-537	promoter	2527920	2528040	3.5024055322629977e-09	1.3477185611512263	1.714472008512713e-05
5pUTR-Rv2253	5pUTR	2527970	2527994	0.0	1.3087326265626205	0.0
5pUTR-Rv2255c	5pUTR	2529184	2529395	0.0	1.3086872055626055	0.0
PROM-157	promoter	2529325	2529445	0.0	1.2870833779906603	0.0
5pUTR-Rv2256c	5pUTR	2529884	2529963	0.0	1.3733728690140863	0.0
PROM-858	promoter	2529893	2530013	2.333564452783321e-09	1.3501352065834777	-3.5853375432992607e-06
repeat-region114	repeat-region	2531898	2531950	0.0	1.2525245335841355	0.0
5pUTR-Rv2258c	5pUTR	2531907	2532310	2.1383123050000563e-10	1.3161924583783062	3.8073626120183057e-06
repeat-region115	repeat-region	2531951	2532003	0.0	1.2525245335841355	0.0
repeat-region116	repeat-region	2532004	2532056	1.2612150379620601e-08	1.2660130964850853	-3.9867277505545307e-05
repeat-region117	repeat-region	2532057	2532109	0.0	1.2660130838729349	0.0
repeat-region118	repeat-region	2532110	2532162	0.0	1.2660130838729349	0.0
repeat-region119	repeat-region	2532163	2532212	5.665364138929263e-08	1.234877617900026	9.573541108254258e-05
PROM-1758	promoter	2532205	2532325	0.0	1.3569730482227134	0.0
PROM-385	promoter	2532240	2532360	0.0	1.3406000494378487	0.0
Rv2261c	pseudogene	2534042	2535552	6.938155605595853e-11	1.3017025898455639	2.7560800623382953e-06
PROM-1246	promoter	2535570	2535690	0.0	1.3587506449544455	0.0
5pUTR-Rv2263	5pUTR	2535620	2535651	0.0	1.3113887199329304	0.0
5pUTR-Rv2264c	5pUTR	2538360	2538666	0.0	1.3494108069091364	0.0
PROM-1520	promoter	2538596	2538716	0.0	1.3697011667421413	0.0
PROM-1308	promoter	2544245	2544365	0.0	1.358214053439602	0.0
5pUTR-Rv2268c	5pUTR	2544286	2544315	0.0	1.2862276279256488	0.0
PROM-1275	promoter	2544343	2544463	0.0	1.3716497780542147	0.0
5pUTR-Rv2270	5pUTR	2544393	2544708	4.56453042030347e-10	1.3536090756991166	-5.002210801741125e-06
terminator10039	TRITSite	2546434	2546515	0.0	1.3465974366170232	0.0
terminator10109	TRITSite	2546436	2546517	0.0	1.3461282777547696	0.0
PROM-1156	promoter	2546750	2546870	1.2705436702731276e-08	1.364353247523629	-1.545126222041171e-05
5pUTR-Rv2275	5pUTR	2546800	2546893	0.0	1.3668492360717874	0.0
repeat-region120	repeat-region	2550011	2550013	0.0	0.6365141682948143	0.0
repeat-region121	repeat-region	2550014	2550041	6.419463832729733e-08	1.3106064550530263	-0.00011736484587904217
IS24	IS6110-7	2550014	2551368	2.6521618234909283e-11	1.3437818376495811	-1.6608957901231847e-06
repeat-region122	repeat-region	2551341	2551368	0.0	1.3181602554389	0.0
repeat-region123	repeat-region	2551369	2551371	0.0	0.6365141682948143	0.0
PROM-1183	promoter	2551480	2551600	3.4821142080865286e-09	1.364008626286188	-7.416098167845053e-06
5pUTR-Rv2280	5pUTR	2551530	2551570	3.4435371609742305e-08	1.3415110183557486	-1.0608665985678556e-05
Rv2280	unknown	2551560	2552939	1.0101301461951095e-09	1.3450915294413281	6.140582292590846e-06
terminator10052	TRITSite	2554864	2554945	1.0712812026358876e-08	1.2976836758535584	-1.071281180431427e-08
terminator10128	TRITSite	2554866	2554947	1.03006378426862e-08	1.3068809859010178	3.158954425264149e-06
PROM-461	promoter	2555526	2555646	0.0	1.3351784304389283	0.0
5pUTR-Rv2283	5pUTR	2555576	2555951	0.0	1.3514719183385715	0.0
PROM-1806	promoter	2556105	2556225	0.0	1.3324846389787588	0.0
PROM-1908	promoter	2557433	2557553	0.0	1.3383960419710181	0.0
PROM-1253	promoter	2560928	2561048	1.885008615865047e-08	1.3016140144113546	2.8826857655928073e-06
5pUTR-Rv2288	5pUTR	2560978	2561338	4.129167563426961e-10	1.324926802578083	8.564960934154264e-06
PROM-938	promoter	2561376	2561496	0.0	1.3588199043826141	0.0
5pUTR-Rv2289	5pUTR	2561426	2561685	0.0	1.3188209707077276	0.0
PROM-320	promoter	2562512	2562632	0.0	1.353798622100123	0.0
5pUTR-Rv2290	5pUTR	2562562	2562609	0.0	1.3624612860239773	0.0
PROM-184	promoter	2562913	2563033	0.0	1.3771959636137994	0.0
5pUTR-Rv2291-2	5pUTR	2562963	2563184	0.0	1.350484366784137	0.0
PROM-92	promoter	2563073	2563193	0.0	1.3637560158310356	0.0
5pUTR-Rv2291	5pUTR	2563123	2563184	0.0	1.3249719354938196	0.0
5pUTR-Rv2293c	5pUTR	2565042	2565121	0.0	1.3727308645719378	0.0
PROM-512	promoter	2565051	2565171	0.0	1.348420795625164	0.0
PROM-1829	promoter	2565287	2565407	0.0	1.3437096207864958	0.0
PROM-437	promoter	2566727	2566847	0.0002593024783552611	1.3246142016697602	0.0040130224648072255
5pUTR-Rv2295	5pUTR	2566777	2566782	0.0	1.242453324893998	0.0
PROM-1989	promoter	2569042	2569162	0.0	1.3324350723653557	0.0
PROM-1688	promoter	2572975	2573095	0.0	1.3112726703331887	0.0
PROM-258	promoter	2573757	2573877	0.0	1.3294147355262076	0.0
5pUTR-Rv2302	5pUTR	2573807	2573823	0.0	1.3197299215186686	0.0
5pUTR-Rv2304c	5pUTR	2575235	2575319	0.0	1.372041387145089	0.0
5pUTR-Rv2304c-2	5pUTR	2575235	2575608	9.256455602013602e-10	1.3292412739265869	4.094945642574288e-06
PROM-222	promoter	2575249	2575369	0.0	1.296881510293082	0.0
PROM-562	promoter	2575538	2575658	0.0	1.329025038562353	0.0
PROM-1802	promoter	2575769	2575889	1.9035228610020383e-07	1.357091808686411	3.628039851327758e-05
Rv2306A	pseudogene	2577108	2577922	8.422322738010912e-06	1.3059349853866555	0.001309965901690302
5pUTR-Rv2307c	5pUTR	2578706	2579186	4.2441516967528514e-10	1.326483027523666	7.90435713693416e-06
PROM-642	promoter	2579116	2579236	0.0	1.3492480085660703	0.0
PROM-1178	promoter	2580123	2580243	0.0	1.3153999678190313	0.0
5pUTR-Rv2308	5pUTR	2580173	2580429	7.446122607390748e-10	1.3567520546079819	-5.76174045285871e-06
5pUTR-Rv2307D	5pUTR	2580220	2580338	0.0	1.368210656423882	0.0
PROM-262	promoter	2580268	2580388	0.0	1.363531039975648	0.0
Rvnt24	tRNA	2581764	2581837	0.0	1.3181670464276385	0.0
PROM-738	promoter	2584350	2584470	0.0	1.3464327380099907	0.0
5pUTR-Rv2312-2	5pUTR	2584400	2584496	0.0	1.348202951775281	0.0
PROM-665	promoter	2584411	2584531	0.0	1.3700474617260023	0.0
5pUTR-Rv2312	5pUTR	2584461	2584496	0.0	1.2762573642361792	0.0
PROM-1975	promoter	2585846	2585966	0.0	1.3050214371364142	0.0
5pUTR-Rv2314c	5pUTR	2587300	2587593	2.150042255344431e-09	1.3565534536078607	1.2838113514268557e-05
PROM-456	promoter	2587523	2587643	0.0	1.3693705000190088	0.0
PROM-1837	promoter	2588744	2588864	0.0	1.3427674033553922	0.0
5pUTR-Rv2320c	5pUTR	2594163	2594425	0.0	1.3244416663865353	0.0
PROM-812	promoter	2594355	2594475	1.9929331296353325e-08	1.3231092834236948	1.0183331084379077e-05
5pUTR-Rv2321c	5pUTR	2594709	2594952	0.0	1.3369010299119823	0.0
PROM-18	promoter	2594882	2595002	0.0	1.3487934800976211	0.0
5pUTR-Rv2325c	5pUTR	2597867	2597997	0.0	1.273326523949954	0.0
PROM-1049	promoter	2597927	2598047	0.0	1.2686027032725753	0.0
PROM-1672	promoter	2599948	2600068	0.0	1.3256198531754873	0.0
PROM-628	promoter	2600642	2600762	0.0	1.384547544491816	0.0
5pUTR-Rv2328	5pUTR	2600692	2600741	0.0	1.3772562862956723	0.0
PROM-549	promoter	2603439	2603559	0.0	1.3441212538584988	0.0
5pUTR-Rv2329c	5pUTR	2603471	2603509	0.0	1.305620495689357	0.0
5pUTR-Rv2329c-2	5pUTR	2603471	2603630	0.0	1.3777270535052917	0.0
PROM-1392	promoter	2603560	2603680	0.0	1.3680996299820967	0.0
PROM-709	promoter	2604279	2604399	0.0	1.333311429957182	0.0
5pUTR-Rv2331A	5pUTR	2604329	2604750	1.86456905471033e-10	1.3487853166542119	-2.2986703740457415e-07
PROM-1359	promoter	2604774	2604894	0.0	1.353014933369809	0.0
5pUTR-Rv2332	5pUTR	2604824	2605118	0.0	1.3420894252545794	0.0
PROM-1450	promoter	2610743	2610863	0.0	1.375194765326703	0.0
5pUTR-Rv2336	5pUTR	2610793	2610847	0.0	1.380579664961451	0.0
PROM-43	promoter	2614043	2614163	2.8840115295913904e-09	1.3479336793552652	-1.740911497583042e-05
5pUTR-Rv2338c	5pUTR	2614073	2614113	0.0	1.3466697207070677	0.0
PROM-1327	promoter	2614471	2614591	0.0	1.350908814236302	0.0
5pUTR-Rv2339	5pUTR	2614521	2614703	0.0	1.3241411349193135	0.0
PROM-129	promoter	2618911	2619031	0.0	1.345152580950062	0.0
5pUTR-Rv2340c	5pUTR	2618918	2618981	0.0	1.3169718565075783	0.0
Rvnt25	tRNA	2619407	2619479	0.0	1.3490798757086484	0.0
PROM-790	promoter	2619452	2619572	0.0	1.3510555222309595	0.0
5pUTR-Rvnt25	5pUTR	2619489	2619522	0.0	1.2688432172306892	0.0
PROM-501	promoter	2619815	2619935	0.0	1.3437598549836227	0.0
5pUTR-Rv2342	5pUTR	2619865	2620282	0.0	1.362220410490285	0.0
PROM-698	promoter	2619981	2620101	0.0	1.3295021868575763	0.0
5pUTR-Rv2342-2	5pUTR	2620031	2620282	0.0	1.3576507322798939	0.0
PROM-936	promoter	2620204	2620324	0.0	1.331008101392295	0.0
5pUTR-Rv2342-3	5pUTR	2620254	2620282	0.0	1.339848746479299	0.0
PROM-1950	promoter	2622392	2622512	0.0	1.3495287047281093	0.0
PROM-2052	promoter	2623781	2623901	0.0	1.3020039286361513	0.0
PROM-1234	promoter	2626986	2627106	2.7796104307142855e-09	1.3513794714326144	-1.3923402976234733e-05
5pUTR-Rv2348c	5pUTR	2626990	2627056	0.0	1.301311552891431	0.0
PROM-897	promoter	2632064	2632184	0.0	1.360638713733991	0.0
5pUTR-Rv2351c	5pUTR	2632085	2632134	0.0	1.3116520447296183	0.0
PROM-735	promoter	2634073	2634193	0.0	1.2539211905144918	0.0
5pUTR-Rv2352c	5pUTR	2634108	2634143	0.0	1.19884931291362	0.0
repeat-region124	repeat-region	2635577	2635604	9.134598535742722e-06	1.3106155254569236	0.0005447572267126555
IS25	IS6110-8	2635577	2636931	4.024474420383228e-09	1.343781841647534	8.222628978260538e-07
repeat-region125	repeat-region	2636904	2636931	0.0	1.3181602554389	0.0
PROM-887	promoter	2639490	2639610	0.0	1.2709971084467504	0.0
5pUTR-Rv2356c	5pUTR	2639545	2639560	0.0	1.0947802260079478	0.0
PROM-1453	promoter	2641058	2641178	0.0	1.370302756161245	0.0
5pUTR-Rv2357c	5pUTR	2641074	2641172	0.0	1.3656539295741226	0.0
5pUTR-Rv2357c-2	5pUTR	2641074	2641128	0.0	1.3008011657817384	0.0
PROM-946	promoter	2641102	2641222	2.7663755730600315e-09	1.385374760199098	8.491360126705594e-07
5pUTR-Rv2360c	5pUTR	2642588	2642962	0.0	1.3491853644581564	0.0
PROM-1472	promoter	2642892	2643012	0.0	1.3627629544130346	0.0
5pUTR-Rv2361c	5pUTR	2643478	2643971	8.155582320590327e-10	1.293604234864445	1.0426002861996242e-05
PROM-28	promoter	2643901	2644021	0.0	1.292798587460048	0.0
PROM-1685	promoter	2644198	2644318	0.0	1.3395159267783805	0.0
PROM-2029	promoter	2644280	2644400	0.0	1.3200028648584319	0.0
5pUTR-Rv2367c	5pUTR	2648922	2649333	0.0	1.328595854960192	0.0
PROM-1437	promoter	2649263	2649383	0.0	1.3697754523319745	0.0
PROM-389	promoter	2649976	2650096	0.0	1.373185160351068	0.0
5pUTR-Rv2368c	5pUTR	2649984	2650046	0.0	1.3698696812977957	0.0
PROM-1208	promoter	2651638	2651758	0.0	1.3270026959388028	0.0
